"tucaseid","age","sex","edu","race","hispanic","metro","social_time","num_children","weekly_earn","diary_date","famincome","hh_size"
20140302141268,78,"F","2. high school diploma","White only","No","No",225,0,NA,20140301,"6. $15,000 to $19,999",1
20140302141274,63,"M","2. high school diploma","White only","No","No",395,0,NA,20140318,"11. $40,000 to $49,999",2
20140302141278,44,"M","3. some college","White only","No","No",60,1,1153.84,20140314,"11. $40,000 to $49,999",3
20140302141279,40,"F","6. master's degree","White only","No","Yes",35,2,NA,20140329,"15. $100,000 to $149,999",4
20140302141284,49,"F","5. bachelor's degree","White only","No","Yes",375,5,NA,20140315,"14. $75,000 to $99,999",7
20140302141288,48,"F","2. high school diploma","White only","No","Yes",265,0,250,20140308,"4. $10,000 to $12,499",2
20140302141295,85,"M","1. < high school diploma","White only","No","Yes",594,0,NA,20140313,"7. $20,000 to $24,999",2
20140302141296,78,"M","1. < high school diploma","White only","No","Yes",483,0,NA,20140315,"5. $12,500 to $14,999",2
20140302141299,47,"F","2. high school diploma","White only","No","Yes",419,0,NA,20140305,"15. $100,000 to $149,999",2
20140302141303,73,"F","2. high school diploma","White only","No","Yes",110,0,NA,20140302,"5. $12,500 to $14,999",1
20140302141304,30,"M","4. associate degree","Other","No","No",380,2,414,20140318,"7. $20,000 to $24,999",4
20140302141305,56,"M","1. < high school diploma","White only","Yes","Yes",369,0,NA,20140321,"4. $10,000 to $12,499",1
20140302141307,36,"F","5. bachelor's degree","Asian only","No","Yes",260,2,NA,20140316,"16. >= $150,000",4
20140302141308,85,"M","3. some college","White only","No","Yes",630,0,NA,20140309,"14. $75,000 to $99,999",2
20140302141313,51,"F","2. high school diploma","White only","No","Yes",300,0,846.15,20140322,"15. $100,000 to $149,999",2
20140302141314,52,"F","5. bachelor's degree","White only","No","Yes",540,2,NA,20140309,"16. >= $150,000",4
20140302141315,49,"M","1. < high school diploma","White only","No","Yes",565,1,NA,20140328,"7. $20,000 to $24,999",3
20140302141317,77,"M","2. high school diploma","White only","No","Yes",298,0,NA,20140316,"11. $40,000 to $49,999",2
20140302141331,29,"F","2. high school diploma","Black only","No",NA,117,4,256,20140323,"2. $5,000-$7,499",5
20140302141332,53,"F","4. associate degree","White only","No","Yes",105,1,750,20140311,"13. $60,000 to $74,999",3
20140302141335,44,"M","1. < high school diploma","White only","Yes","Yes",0,0,338,20140331,"5. $12,500 to $14,999",2
20140302141337,27,"F","5. bachelor's degree","White only","No","Yes",245,1,256,20140309,"11. $40,000 to $49,999",4
20140302141338,60,"M","4. associate degree","White only","No","No",272,2,730.76,20140318,"10. $35,000 to $39,999",4
20140302141340,66,"F","5. bachelor's degree","Black only","No","Yes",60,1,673.07,20140323,"16. >= $150,000",5
20140302141341,61,"M","6. master's degree","White only","No","Yes",210,0,2884.61,20140316,"16. >= $150,000",1
20140302141343,42,"M","4. associate degree","White only","No","No",0,0,921.25,20140308,"11. $40,000 to $49,999",2
20140302141346,27,"F","5. bachelor's degree","White only","No","Yes",20,2,2884.61,20140310,"12. $50,000 to $59,999",4
20140302141347,33,"F","5. bachelor's degree","White only","No","Yes",100,2,865.38,20140324,"14. $75,000 to $99,999",4
20140302141348,71,"F","4. associate degree","White only","No","No",210,0,NA,20140329,"7. $20,000 to $24,999",2
20140302141360,64,"F","4. associate degree","Black only","No","No",290,2,NA,20140308,"5. $12,500 to $14,999",4
20140302141361,18,"M","1. < high school diploma","White only","No","Yes",195,0,NA,20140316,"13. $60,000 to $74,999",4
20140302141365,71,"F","2. high school diploma","White only","No","No",110,0,761,20140303,"11. $40,000 to $49,999",1
20140302141370,33,"M","5. bachelor's degree","White only","No","Yes",0,2,2500,20140304,"16. >= $150,000",4
20140302141377,69,"F","5. bachelor's degree","White only","No","Yes",245,0,NA,20140309,"7. $20,000 to $24,999",1
20140302141384,50,"F","4. associate degree","Black only","No","Yes",170,1,357.7,20140330,"6. $15,000 to $19,999",2
20140302141392,66,"F","2. high school diploma","White only","No","Yes",465,0,NA,20140313,"6. $15,000 to $19,999",1
20140302141394,30,"M","4. associate degree","Other","No","No",105,0,600,20140306,"14. $75,000 to $99,999",3
20140302141396,36,"F","6. master's degree","White only","No","No",150,2,1084.84,20140311,"12. $50,000 to $59,999",3
20140302141397,53,"M","2. high school diploma","White only","No","Yes",285,1,750,20140327,"16. >= $150,000",5
20140302141401,53,"F","2. high school diploma","Black only","No","Yes",175,0,NA,20140322,"11. $40,000 to $49,999",1
20140302141402,59,"F","5. bachelor's degree","White only","No","Yes",282,0,1230.76,20140317,"16. >= $150,000",2
20140302141405,70,"M","2. high school diploma","White only","No","Yes",315,0,1100,20140313,"12. $50,000 to $59,999",1
20140302141407,31,"F","3. some college","Other","Yes","Yes",120,2,559.6,20140308,"10. $35,000 to $39,999",3
20140302141410,26,"M","3. some college","Black only","No","Yes",500,0,228,20140315,"5. $12,500 to $14,999",4
20140302141418,85,"F","1. < high school diploma","White only","No","Yes",225,0,NA,20140313,"5. $12,500 to $14,999",1
20140302141419,38,"M","2. high school diploma","Other","Yes","Yes",80,4,580,20140325,"9. $30,000 to $34,999",6
20140302141422,59,"F","2. high school diploma","Black only","No","Yes",45,0,250,20140322,"16. >= $150,000",2
20140302141427,16,"M","1. < high school diploma","White only","No",NA,360,1,100,20140311,"8. $25,000 to $29,999",2
20140302141429,58,"M","2. high school diploma","White only","No","No",140,0,1000,20140326,"14. $75,000 to $99,999",2
20140302141433,65,"F","4. associate degree","White only","No","Yes",325,0,NA,20140316,"16. >= $150,000",2
20140302141434,71,"M","1. < high school diploma","Other","No","Yes",535,0,NA,20140309,"4. $10,000 to $12,499",1
20140302141437,28,"F","4. associate degree","White only","No","No",45,0,576.92,20140308,"6. $15,000 to $19,999",1
20140302141439,47,"M","3. some college","White only","No","Yes",0,0,1183.5,20140301,"12. $50,000 to $59,999",2
20140302141440,64,"F","6. master's degree","White only","No","Yes",120,0,NA,20140301,"1. < $5,000",1
20140302141444,63,"M","8. doctoral degree","White only","Yes","Yes",350,0,769.23,20140309,"11. $40,000 to $49,999",2
20140302141447,53,"M","2. high school diploma","White only","No","Yes",558,0,550,20140316,"9. $30,000 to $34,999",2
20140302141454,49,"F","4. associate degree","White only","No","Yes",260,1,NA,20140315,"16. >= $150,000",4
20140302141460,37,"M","4. associate degree","White only","No","Yes",835,0,1461,20140329,"11. $40,000 to $49,999",1
20140302141466,79,"F","1. < high school diploma","White only","No","No",390,0,NA,20140309,"6. $15,000 to $19,999",1
20140302141472,80,"F","4. associate degree","Black only","No","Yes",805,0,NA,20140319,"11. $40,000 to $49,999",2
20140302141473,43,"F","6. master's degree","White only","No","Yes",350,3,1700,20140322,"14. $75,000 to $99,999",5
20140302141477,48,"F","5. bachelor's degree","White only","No","Yes",130,2,120,20140326,"12. $50,000 to $59,999",4
20140302141480,35,"M","8. doctoral degree","White only","No","Yes",690,0,826.92,20140302,"11. $40,000 to $49,999",1
20140302141481,53,"F","5. bachelor's degree","White only","No","Yes",285,0,NA,20140316,"16. >= $150,000",1
20140302141488,29,"M","7. professional degree","Black only","No","Yes",335,0,1346.15,20140314,"8. $25,000 to $29,999",1
20140302141494,59,"M","5. bachelor's degree","White only","No","Yes",385,0,2307,20140308,"13. $60,000 to $74,999",1
20140302141495,71,"F","6. master's degree","White only","No","Yes",355,0,NA,20140304,"9. $30,000 to $34,999",1
20140302141497,65,"M","4. associate degree","White only","No","No",330,0,NA,20140316,"1. < $5,000",2
20140302141499,78,"F","1. < high school diploma","White only","No","Yes",742,0,NA,20140321,"6. $15,000 to $19,999",1
20140302141500,39,"F","5. bachelor's degree","White only","No","No",250,2,1076.92,20140308,"8. $25,000 to $29,999",3
20140302141504,68,"F","1. < high school diploma","White only","Yes","Yes",408,0,NA,20140324,"4. $10,000 to $12,499",1
20140302141505,53,"M","3. some college","White only","No","Yes",225,0,1057.69,20140305,"12. $50,000 to $59,999",1
20140302141506,54,"M","2. high school diploma","White only","No","No",395,1,936,20140322,"11. $40,000 to $49,999",2
20140302141507,60,"M","5. bachelor's degree","White only","Yes","Yes",860,0,NA,20140329,"12. $50,000 to $59,999",1
20140302141509,62,"F","2. high school diploma","White only","Yes","Yes",90,0,NA,20140318,"5. $12,500 to $14,999",1
20140302141511,43,"M","5. bachelor's degree","White only","No","Yes",555,0,1519.23,20140308,"14. $75,000 to $99,999",1
20140302141513,77,"F","6. master's degree","White only","No","Yes",431,0,NA,20140316,"10. $35,000 to $39,999",1
20140302141517,70,"M","3. some college","White only","No","Yes",270,0,1153,20140304,"11. $40,000 to $49,999",3
20140302141518,41,"F","2. high school diploma","Black only","No","Yes",115,2,200,20140323,"7. $20,000 to $24,999",4
20140302141520,53,"F","5. bachelor's degree","Black only","No","Yes",390,0,692.3,20140316,"15. $100,000 to $149,999",1
20140302141523,31,"F","5. bachelor's degree","White only","No","Yes",60,2,NA,20140315,"12. $50,000 to $59,999",4
20140302141524,16,"M","1. < high school diploma","Black only","No","Yes",155,1,NA,20140318,"5. $12,500 to $14,999",2
20140302141530,65,"F","2. high school diploma","White only","No","Yes",120,0,NA,20140302,"5. $12,500 to $14,999",2
20140302141533,35,"F","6. master's degree","White only","No","Yes",348,0,1214.57,20140323,"13. $60,000 to $74,999",1
20140302141536,51,"F","2. high school diploma","White only","No","Yes",90,0,NA,20140312,"3. $7,500 to $9,999",1
20140302141537,65,"F","3. some college","White only","No","Yes",185,0,NA,20140322,"16. >= $150,000",2
20140302141545,16,"F","1. < high school diploma","White only","No","Yes",289,2,NA,20140316,"14. $75,000 to $99,999",4
20140302141547,39,"F","3. some college","White only","Yes","Yes",165,0,1107.69,20140319,"11. $40,000 to $49,999",3
20140302141554,56,"M","2. high school diploma","White only","No","No",794,0,450,20140309,"13. $60,000 to $74,999",1
20140302141555,51,"M","6. master's degree","White only","No","Yes",20,3,2000,20140312,"15. $100,000 to $149,999",5
20140302141560,39,"F","5. bachelor's degree","White only","No","Yes",125,6,NA,20140312,"14. $75,000 to $99,999",8
20140302141562,54,"M","3. some college","White only","No","Yes",150,0,NA,20140308,"11. $40,000 to $49,999",2
20140302141563,56,"M","5. bachelor's degree","White only","No","Yes",255,0,1280,20140318,"13. $60,000 to $74,999",1
20140302141567,64,"F","3. some college","White only","No","No",450,0,NA,20140316,"8. $25,000 to $29,999",1
20140302141574,37,"M","5. bachelor's degree","White only","No","Yes",0,1,NA,20140315,"15. $100,000 to $149,999",3
20140302141579,53,"F","1. < high school diploma","White only","No","Yes",470,3,NA,20140324,"5. $12,500 to $14,999",5
20140302141581,65,"M","4. associate degree","White only","No","Yes",605,0,NA,20140315,"13. $60,000 to $74,999",1
20140302141584,71,"M","5. bachelor's degree","White only","No","Yes",175,0,NA,20140306,"15. $100,000 to $149,999",1
20140302141590,80,"F","1. < high school diploma","Black only","No","Yes",493,4,NA,20140316,"12. $50,000 to $59,999",8
20140302141599,37,"F","4. associate degree","White only","No","Yes",215,2,NA,20140309,"10. $35,000 to $39,999",4
20140302141600,55,"F","3. some college","White only","No","No",627,0,NA,20140312,"2. $5,000-$7,499",2
20140302141604,53,"F","2. high school diploma","White only","Yes","Yes",605,0,NA,20140329,"9. $30,000 to $34,999",1
20140302141609,80,"F","2. high school diploma","White only","No","No",250,0,NA,20140320,"4. $10,000 to $12,499",1
20140302141610,30,"F","1. < high school diploma","White only","No","Yes",110,1,NA,20140319,"3. $7,500 to $9,999",2
20140302141612,85,"F","2. high school diploma","White only","No","No",649,0,NA,20140318,"7. $20,000 to $24,999",1
20140302141613,68,"M","1. < high school diploma","White only","No","Yes",340,0,NA,20140304,"6. $15,000 to $19,999",2
20140302141614,59,"M","3. some college","White only","Yes","No",490,0,0,20140305,"11. $40,000 to $49,999",1
20140302141617,58,"M","2. high school diploma","White only","Yes","Yes",803,0,NA,20140313,"7. $20,000 to $24,999",3
20140302141618,68,"M","5. bachelor's degree","White only","No","Yes",450,0,2884.61,20140309,"16. >= $150,000",2
20140302141619,36,"M","5. bachelor's degree","White only","No","Yes",185,2,540,20140320,"6. $15,000 to $19,999",4
20140302141620,22,"M","3. some college","White only","Yes","Yes",20,0,238.75,20140323,"5. $12,500 to $14,999",2
20140302141622,61,"F","4. associate degree","Black only","No","Yes",565,0,NA,20140307,"5. $12,500 to $14,999",1
20140302141625,78,"F","1. < high school diploma","Black only","No","Yes",720,0,NA,20140312,"3. $7,500 to $9,999",1
20140302141627,26,"F","5. bachelor's degree","White only","No","Yes",0,0,500,20140305,"16. >= $150,000",2
20140302141642,60,"M","4. associate degree","White only","No","Yes",475,0,NA,20140320,"14. $75,000 to $99,999",2
20140302141643,51,"F","4. associate degree","White only","No","Yes",165,0,596.15,20140310,"9. $30,000 to $34,999",1
20140302141645,45,"F","2. high school diploma","White only","No","Yes",525,0,185,20140322,"6. $15,000 to $19,999",1
20140302141646,52,"F","4. associate degree","White only","No","Yes",180,0,903.84,20140309,"14. $75,000 to $99,999",2
20140302141649,56,"F","2. high school diploma","White only","No","No",463,0,NA,20140302,"6. $15,000 to $19,999",3
20140302141650,75,"F","1. < high school diploma","Black only","No","No",240,0,NA,20140322,"5. $12,500 to $14,999",1
20140302141651,44,"M","2. high school diploma","White only","No","Yes",360,1,673.07,20140323,"11. $40,000 to $49,999",3
20140302141653,46,"F","3. some college","White only","No","Yes",320,1,1115.38,20140323,"14. $75,000 to $99,999",3
20140302141654,55,"F","6. master's degree","White only","No","Yes",425,0,NA,20140318,"11. $40,000 to $49,999",1
20140302141655,53,"M","5. bachelor's degree","Black only","No","Yes",0,0,1010.4,20140310,"14. $75,000 to $99,999",2
20140302141656,34,"F","5. bachelor's degree","White only","No","Yes",90,1,1384.61,20140313,"16. >= $150,000",3
20140302141661,50,"M","2. high school diploma","White only","No","Yes",660,0,1400,20140324,"11. $40,000 to $49,999",3
20140302141664,60,"M","5. bachelor's degree","White only","No","Yes",145,0,1663.46,20140311,"15. $100,000 to $149,999",2
20140302141665,85,"M","1. < high school diploma","Black only","No","Yes",360,0,NA,20140321,"7. $20,000 to $24,999",2
20140302141667,34,"M","2. high school diploma","White only","Yes","Yes",0,2,646.4,20140302,"9. $30,000 to $34,999",4
20140302141669,51,"F","5. bachelor's degree","White only","No","Yes",263,0,1750,20140313,"14. $75,000 to $99,999",1
20140302141673,34,"F","4. associate degree","White only","No","No",420,2,341.25,20140323,"12. $50,000 to $59,999",3
20140302141674,46,"F","5. bachelor's degree","White only","No","Yes",529,2,230.76,20140322,"16. >= $150,000",4
20140302141676,80,"F","1. < high school diploma","Asian only","No","Yes",420,0,NA,20140311,"1. < $5,000",1
20140302141681,42,"M","6. master's degree","White only","No","Yes",305,1,1884.61,20140322,"15. $100,000 to $149,999",3
20140302141684,34,"M","2. high school diploma","White only","No","Yes",335,2,380,20140328,"12. $50,000 to $59,999",7
20140302141686,69,"M","5. bachelor's degree","White only","No","Yes",395,0,NA,20140304,"14. $75,000 to $99,999",2
20140302141687,46,"M","6. master's degree","White only","No","Yes",150,3,2884.61,20140322,"16. >= $150,000",5
20140302141688,54,"M","3. some college","White only","No","Yes",270,0,669.23,20140306,"10. $35,000 to $39,999",1
20140302141689,36,"M","2. high school diploma","White only","No","No",300,1,634.61,20140315,"9. $30,000 to $34,999",3
20140302141691,53,"F","4. associate degree","White only","No","Yes",103,1,327.5,20140313,"6. $15,000 to $19,999",4
20140302141694,74,"M","4. associate degree","White only","No","Yes",360,0,NA,20140310,"8. $25,000 to $29,999",2
20140302141701,37,"F","6. master's degree","White only","Yes","Yes",150,1,NA,20140309,"15. $100,000 to $149,999",3
